"State_Abbrev","year","State_Name","pop_thousands","percapita_health_spending","medicaid_enrollment","medicaid_enroll_percapita","cocaine_yr","marijuana_month","aud_yr","heroin_yr","binge_drinking","illicit_druguse","needing_tx","sud","start_year","percapita_health_spending_thousands","pop_millions","prev2years_bingedrinking","prev2years_druguse","prev2years_sud","prev2years_needingtx","prev2years_aud","prev2years_marijuana","druguse_calc","prev2years_drugusecalc","prev2years_cocaine","prev2years_heroin","tx_percapita","Gender_Female","Gender_Male","Ethnicity_HispanicorLatino","Ethnicity_NotHispanicorLatino","Race_AmericanIndianorAlaskaNative","Race_Asian","Race_BlackorAfricanAmerican","Race_Morethanonerace","Race_NativeHawaiianorOtherPacificIslander","Race_White","Insurance_Employer","Insurance_Non.Group","Insurance_Medicaid","Insurance_Medicare","Insurance_Military","Insurance_Uninsured","Insurance_Total","Population","Unemployment","Income","count_tx"
"SD","2019","South Dakota",887,11627,109,0.122886133032694,1.166,6.4887,6.3561,0.2578,28.6342,2.4707,6.9023,7.6945,"2018",11.627,0.887,32.1223,2.9192,9.1717,8.2643,7.2362,7.3126,0.7119,0.7282,1.2155,0.2409,1.01465614430665e-05,49.7914269919768,50.2085730080232,3.30444786421837,96.6955521357816,7.16304851264735,1.61942896415712,2.06391657079679,1.58118061884627,0.0865069997460071,87.4859183338065,51.5,8.3,12.8,16.1,1.8,9.6,100,887.127,2.8,73190,59
"TN","2015","Tennessee",6595,7806,1546,0.234420015163002,1.6197,6.3807,5.6078,0.2742,NA,NA,NA,NA,"2014",7.806,6.595,NA,NA,NA,NA,5.6815,5.5273,0.94695,0.7268,1.1651,0.2885,9.70432145564822e-06,51.9237336721385,48.0762663278615,3.88471566085887,96.1152843391411,0.415546536116379,1.61504624166684,16.0904934262916,1.08058085792225,0.0794524177734419,80.7188805202295,46.7,6.7,20.1,14.2,2,10.3,100,6595.354,5.6,57290,227
"TN","2016","Tennessee",6651,8065,1696,0.254999248233348,1.8129,7.9933,5.3751,0.2798,22.0022,3.6919,6.4381,7.1408,"2015",8.065,6.651,NA,NA,NA,NA,5.6078,6.3807,1.04635,0.94695,1.6197,0.2742,1.06750864531649e-05,51.9237336721385,48.0762663278615,3.88471566085887,96.1152843391411,0.415546536116379,1.61504624166684,16.0904934262916,1.08058085792225,0.0794524177734419,80.7188805202295,46.6,6.8,21.3,14.3,1.9,9.1,100,6651.277,4.7,61610,227
"TN","2017","Tennessee",6715,8485,1616,0.240655249441549,2.0085,8.2254,5.1405,0.3699,21.9609,3.5634,6.3783,6.9446,"2016",8.485,6.715,22.0022,3.6919,7.1408,6.4381,5.3751,7.9933,1.1892,1.04635,1.8129,0.2798,1.05733432613552e-05,51.9237336721385,48.0762663278615,3.88471566085887,96.1152843391411,0.415546536116379,1.61504624166684,16.0904934262916,1.08058085792225,0.0794524177734419,80.7188805202295,47.6,6,20.5,14.6,1.9,9.4,100,6714.748,3.7,65210,217
"TN","2018","Tennessee",6778,8565,1544,0.227795809973443,2.0156,8.7911,4.8573,0.3494,21.3766,3.2832,6.3342,6.9536,"2017",8.565,6.778,21.9609,3.5634,6.9446,6.3783,5.1405,8.2254,1.1825,1.1892,2.0085,0.3699,1.09176748303334e-05,51.9237336721385,48.0762663278615,3.88471566085887,96.1152843391411,0.415546536116379,1.61504624166684,16.0904934262916,1.08058085792225,0.0794524177734419,80.7188805202295,46.6,5.8,20.6,14.8,2,10.2,100,6778.18,3.5,64800,221
"TN","2019","Tennessee",6830,8827,1559,0.228257686676428,1.6432,9.0524,5.1652,0.329,22.5251,3.1674,6.4907,7.2213,"2018",8.827,6.83,21.3766,3.2832,6.9536,6.3342,4.8573,8.7911,0.9861,1.1825,2.0156,0.3494,1.66910688140556e-05,51.8509689813547,48.1490310186453,4.47037786014792,95.5296221398521,0.445336450005442,1.91008335794474,16.312390858355,1.3272112809293,0.0848036103666069,79.9201744423989,47.8,5.6,19.5,15,1.8,10.2,100,6830.325,3.3,64500,313
"TX","2015","Texas",27469,7217,4436,0.161491135461793,1.5013,6.0034,6.3104,0.1218,NA,NA,NA,NA,"2014",7.217,27.469,NA,NA,NA,NA,6.9518,5.919,0.81155,0.7927,1.409,0.1764,7.09891150023663e-06,50.8706977417515,49.1293022582485,34.6212323120739,65.3787676879261,0.974872994019557,4.52067723412299,12.2167189143143,1.26371986605149,0.125192546991865,80.8988184444999,46.9,6.9,17.5,10,1.7,17,100,27468.53,4.5,68360,442
"TX","2016","Texas",27914,7393,4569,0.163681306871104,1.5134,5.9125,5.4291,0.2244,25.9371,2.8489,6.601,6.9346,"2015",7.393,27.914,NA,NA,NA,NA,6.3104,6.0034,0.8689,0.81155,1.5013,0.1218,7.95299849537866e-06,50.8706977417515,49.1293022582485,34.6212323120739,65.3787676879261,0.974872994019557,4.52067723412299,12.2167189143143,1.26371986605149,0.125192546991865,80.8988184444999,47,6.9,17.5,10.2,1.8,16.6,100,27914.06,4.6,69770,488
"TX","2017","Texas",28291,7572,4597,0.162489837757591,1.5899,6.1124,4.9393,0.3285,25.6374,2.8563,6.0085,6.4433,"2016",7.572,28.291,25.9371,2.8489,6.9346,6.601,5.4291,5.9125,0.9592,0.8689,1.5134,0.2244,6.71591672263264e-06,50.8706977417515,49.1293022582485,34.6212323120739,65.3787676879261,0.974872994019557,4.52067723412299,12.2167189143143,1.26371986605149,0.125192546991865,80.8988184444999,47.5,6.1,17,10.3,1.7,17.4,100,28291.02,4.3,70860,431
"TX","2018","Texas",28625,7711,4488,0.156786026200873,1.5355,6.2135,4.7989,0.2261,26.2218,3.0324,5.9916,6.3359,"2017",7.711,28.625,25.6374,2.8563,6.4433,6.0085,4.9393,6.1124,0.8808,0.9592,1.5899,0.3285,8.48908296943231e-06,50.8706977417515,49.1293022582485,34.6212323120739,65.3787676879261,0.974872994019557,4.52067723412299,12.2167189143143,1.26371986605149,0.125192546991865,80.8988184444999,47.2,6,16.9,10.5,1.7,17.7,100,28624.56,3.9,69100,502
"TX","2019","Texas",28987,8028,4383,0.151205712905785,1.5952,7.3376,4.9471,0.1629,26.454,2.9911,6.1733,6.4805,"2018",8.028,28.987,26.2218,3.0324,6.3359,5.9916,4.7989,6.2135,0.87905,0.8808,1.5355,0.2261,8.86604339876496e-06,50.7891536878771,49.2108463121229,36.3695867338751,63.6304132661249,1.03305293967099,5.41158517159648,12.831292023542,1.50680140798777,0.142928525033136,79.0743399321697,47.6,5.7,15.9,10.9,1.6,18.4,100,28986.79,3.5,76820,512
"UT","2015","Utah",2984,6112,317,0.106233243967828,0.939,5.1131,5.1498,0.2374,NA,NA,NA,NA,"2014",6.112,2.984,NA,NA,NA,NA,5.8611,5.6076,0.5882,0.74905,1.1863,0.3118,3.18364611260054e-05,50.1877112125964,49.8122887874036,11.7014652069571,88.2985347930429,1.4166299340412,2.54599574401308,1.19433507950739,1.52237991430054,0.904372231934295,92.4162870962035,58.3,9.6,11.1,9.2,1.1,10.7,100,2983.626,3.5,80200,184
"UT","2016","Utah",3044,6398,317,0.104139290407359,1.3442,5.3785,4.6218,0.3419,18.3224,3.4799,5.9114,6.3482,"2015",6.398,3.044,NA,NA,NA,NA,5.1498,5.1131,0.84305,0.5882,0.939,0.2374,4.7634691195795e-05,50.1877112125964,49.8122887874036,11.7014652069571,88.2985347930429,1.4166299340412,2.54599574401308,1.19433507950739,1.52237991430054,0.904372231934295,92.4162870962035,60.1,9.3,11.7,9.3,1.1,8.5,100,3044.241,3.3,80970,235
"UT","2017","Utah",3104,6628,303,0.0976159793814433,1.8497,6.4742,5.3266,0.4141,17.9973,3.212,6.5326,7.1903,"2016",6.628,3.104,18.3224,3.4799,6.3482,5.9114,4.6218,5.3785,1.1319,0.84305,1.3442,0.3419,4.86469072164948e-05,50.1877112125964,49.8122887874036,11.7014652069571,88.2985347930429,1.4166299340412,2.54599574401308,1.19433507950739,1.52237991430054,0.904372231934295,92.4162870962035,60.1,9,11.2,9.6,1.2,9,100,3103.54,3.1,82290,239
"UT","2018","Utah",3155,7008,293,0.0928684627575277,1.7635,6.2824,4.7874,0.3052,16.5956,2.9607,5.9147,6.4208,"2017",7.008,3.155,17.9973,3.212,7.1903,6.5326,5.3266,6.4742,1.03435,1.1319,1.8497,0.4141,5.61014263074485e-05,50.1877112125964,49.8122887874036,11.7014652069571,88.2985347930429,1.4166299340412,2.54599574401308,1.19433507950739,1.52237991430054,0.904372231934295,92.4162870962035,60.5,9.1,10.1,10,1.3,9,100,3155.153,2.9,89080,269
"UT","2019","Utah",3203,7193,290,0.0905401186387761,1.3809,6.68,4.5241,0.2987,17.9442,3.0857,6.0608,6.5594,"2018",7.193,3.203,16.5956,2.9607,6.4208,5.9147,4.7874,6.2824,0.8398,1.03435,1.7635,0.3052,6.27536684358414e-05,50.016428826234,49.983571173766,12.8677956737864,87.1322043262136,1.44309753972279,2.9139943249072,1.39752789051672,1.92945237685748,1.02703256690403,91.2888953010918,60.5,9.3,9.3,10,1.2,9.6,100,3203.383,2.5,96270,310
"VA","2015","Virginia",8367,7750,1025,0.122505079478905,1.313,6.7445,6.1166,0.3842,NA,NA,NA,NA,"2014",7.75,8.367,NA,NA,NA,NA,7.5037,6.9566,0.8486,1.01635,1.6788,0.3539,7.17102904266762e-06,51.4090005423145,48.5909994576855,7.47574058155011,92.5242594184499,0.51147481680067,6.04802659187129,19.1813148418604,1.7472351507387,0.104551216796539,72.4073973819324,53.7,7.1,12.1,13.3,4.6,9.3,100,8367.303,4.4,74430,230
"VA","2016","Virginia",8418,7987,1079,0.128177714421478,1.5898,7.0067,6.0587,0.4117,26.4414,2.9858,7.3506,7.7416,"2015",7.987,8.418,NA,NA,NA,NA,6.1166,6.7445,1.00075,0.8486,1.313,0.3842,8.19672131147541e-06,51.4090005423145,48.5909994576855,7.47574058155011,92.5242594184499,0.51147481680067,6.04802659187129,19.1813148418604,1.7472351507387,0.104551216796539,72.4073973819324,54,7.2,11.5,13.8,4.7,8.8,100,8417.651,4,79730,229
"VA","2017","Virginia",8471,8176,1119,0.132097745248495,2.0768,7.1018,5.8393,0.3933,25.3091,3.0853,7.4011,7.7779,"2016",8.176,8.471,26.4414,2.9858,7.7416,7.3506,6.0587,7.0067,1.23505,1.00075,1.5898,0.4117,8.02738755754929e-06,51.4090005423145,48.5909994576855,7.47574058155011,92.5242594184499,0.51147481680067,6.04802659187129,19.1813148418604,1.7472351507387,0.104551216796539,72.4073973819324,53.7,6.9,11.9,13.9,4.8,8.8,100,8471.011,3.7,83500,223
"VA","2018","Virginia",8511,8425,1159,0.136176712489719,1.9623,7.4344,5.5162,0.3748,24.5629,2.9777,6.9429,7.3231,"2017",8.425,8.511,25.3091,3.0853,7.7779,7.4011,5.8393,7.1018,1.16855,1.23505,2.0768,0.3933,9.2821055105158e-06,51.4090005423145,48.5909994576855,7.47574058155011,92.5242594184499,0.51147481680067,6.04802659187129,19.1813148418604,1.7472351507387,0.104551216796539,72.4073973819324,54.3,6.3,11.9,14.5,4.4,8.7,100,8510.92,3,89180,231
"VA","2019","Virginia",8557,8826,1340,0.156596938179268,1.9417,8.1341,5.4052,0.2837,24.5671,2.8955,6.9378,7.3317,"2018",8.826,8.557,24.5629,2.9777,7.3231,6.9429,5.5162,7.4344,1.1127,1.16855,1.9623,0.3748,1.12188851232909e-05,51.3177798946853,48.6822201053147,8.50107648782819,91.4989235121718,0.540494228951669,6.96912792299826,19.5389231951839,2.1701408487769,0.112605456407962,70.6687083476813,54.1,5.2,13.5,14.8,4.4,8,100,8556.642,2.8,92610,254
"VT","2015","Vermont",626,11010,195,0.311501597444089,2.8342,15.0801,7.3192,0.8266,NA,NA,NA,NA,"2014",11.01,0.626,NA,NA,NA,NA,7.4883,13.4012,1.8304,1.4391,2.3749,0.5033,7.98722044728435e-06,51.1846100985305,48.8153899014695,1.52472993988071,98.4752700601193,0.369812055237448,1.39841389953108,0.988681208900117,1.29573246421542,0.0307845695820647,95.9165758025339,48.9,5.8,25.9,14.6,0.8,3.9,100,625.81,3.5,72020,44
"VT","2016","Vermont",624,11246,197,0.315705128205128,3.1786,17.6004,7.1628,0.5911,28.5311,4.902,8.6027,9.5913,"2015",11.246,0.624,NA,NA,NA,NA,7.3192,15.0801,1.88485,1.8304,2.8342,0.8266,8.01282051282051e-06,51.1846100985305,48.8153899014695,1.52472993988071,98.4752700601193,0.369812055237448,1.39841389953108,0.988681208900117,1.29573246421542,0.0307845695820647,95.9165758025339,48.1,5.8,26.7,15,0.8,3.6,100,624.366,3.1,73000,46
"VT","2017","Vermont",625,11521,181,0.2896,3.7151,19.3045,7.654,0.5132,29.0183,4.9077,9.0713,9.99,"2016",11.521,0.625,28.5311,4.902,9.5913,8.6027,7.1628,17.6004,2.11415,1.88485,3.1786,0.5911,8e-06,51.1846100985305,48.8153899014695,1.52472993988071,98.4752700601193,0.369812055237448,1.39841389953108,0.988681208900117,1.29573246421542,0.0307845695820647,95.9165758025339,46.3,4.9,28.1,15.8,0.7,4.2,100,625.132,3,75090,42
"VT","2018","Vermont",625,11797,173,0.2768,3.6302,19.8438,7.7975,0.6978,29.2504,4.3962,9.439,10.5136,"2017",11.797,0.625,29.0183,4.9077,9.99,9.0713,7.654,19.3045,2.164,2.11415,3.7151,0.5132,1.28e-05,51.1846100985305,48.8153899014695,1.52472993988071,98.4752700601193,0.369812055237448,1.39841389953108,0.988681208900117,1.29573246421542,0.0307845695820647,95.9165758025339,49.1,6.3,23.2,16.5,0.8,4.1,100,624.802,2.5,80990,46
"VT","2019","Vermont",624,12159,164,0.262820512820513,3.2486,20.3004,7.1844,0.5852,27.5732,4.0573,8.8919,10.0974,"2018",12.159,0.624,29.2504,4.3962,10.5136,9.439,7.7975,19.8438,1.9169,2.164,3.6302,0.6978,1.6025641025641e-05,51.0914794564085,48.9085205435915,1.88102903353011,98.1189709664699,0.398649457252105,1.8800481047475,1.27481504587804,1.50356763798235,0.0378638510086891,94.9050559031313,48.4,4.8,23.9,17.5,1,4.4,100,624.046,2.1,84630,48
"WA","2015","Washington",7167,7904,1761,0.245709501883633,1.9512,11.4177,5.9693,0.428,NA,NA,NA,NA,"2014",7.904,7.167,NA,NA,NA,NA,6.9281,13.0639,1.1896,1.2101,2.0406,0.3796,2.44174689549323e-05,50.4886033503538,49.5113966496462,9.38790044728841,90.6120995527116,1.66756357651286,8.14755882608617,3.76951570032775,3.01845685962917,0.625429413815588,82.7714756236284,50,7.4,21.1,12.8,2.2,6.5,100,7167.287,5.4,81400,418
"WA","2016","Washington",7300,8097,1868,0.255890410958904,2.0529,12.4149,6.0592,0.4933,25.2841,3.6742,7.8475,8.4332,"2015",8.097,7.3,NA,NA,NA,NA,5.9693,11.4177,1.2731,1.1896,1.9512,0.428,2.36986301369863e-05,50.4886033503538,49.5113966496462,9.38790044728841,90.6120995527116,1.66756357651286,8.14755882608617,3.76951570032775,3.01845685962917,0.625429413815588,82.7714756236284,50.9,6.5,21.3,13,2.5,5.9,100,7299.961,5.2,84360,428
"WA","2017","Washington",7428,8278,1882,0.253365643511039,2.4876,15.9041,6.4504,0.459,24.4063,3.9659,8.2572,8.8863,"2016",8.278,7.428,25.2841,3.6742,8.4332,7.8475,6.0592,12.4149,1.4733,1.2731,2.0529,0.4933,2.12708669897684e-05,50.4886033503538,49.5113966496462,9.38790044728841,90.6120995527116,1.66756357651286,8.14755882608617,3.76951570032775,3.01845685962917,0.625429413815588,82.7714756236284,51.8,6.1,20.8,13.3,2,6.1,100,7427.951,4.6,84360,396
"WA","2018","Washington",7527,8588,1815,0.241131925069749,2.6376,17.0069,6.2076,0.3253,23.2685,3.597,7.8407,8.5284,"2017",8.588,7.527,24.4063,3.9659,8.8863,8.2572,6.4504,15.9041,1.48145,1.4733,2.4876,0.459,2.29839245383287e-05,50.4886033503538,49.5113966496462,9.38790044728841,90.6120995527116,1.66756357651286,8.14755882608617,3.76951570032775,3.01845685962917,0.625429413815588,82.7714756236284,51.6,5.5,20.9,13.5,2,6.5,100,7526.793,4.4,92150,445
"WA","2019","Washington",7614,8964,1803,0.236800630417652,2.4281,18.4853,6.1487,0.386,23.1492,3.8011,7.9727,8.6211,"2018",8.964,7.614,23.2685,3.597,8.5284,7.8407,6.2076,17.0069,1.40705,1.48145,2.6376,0.3253,2.3377987916995e-05,50.2363850159583,49.7636149840417,10.6708046363178,89.3291953636822,1.67984209642197,9.85269611960356,4.1743994624559,3.55938182429027,0.728187468503276,80.005493028725,52.9,5,19.8,13.9,1.8,6.6,100,7614.024,4.2,93910,452
"WI","2015","Wisconsin",5763,8654,1075,0.186534790907513,1.6781,6.8192,7.7625,0.3374,NA,NA,NA,NA,"2014",8.654,5.763,NA,NA,NA,NA,8.1899,6.386,1.00775,1.1092,1.9354,0.283,1.80461565157036e-05,50.7741589222174,49.2258410777826,4.88765647046392,95.1123435295361,0.972482603354218,2.34730250666592,5.75530422990419,1.00269346296155,0.043577697340925,89.8786394997732,56.1,6.2,17.1,14.1,0.7,5.8,100,5762.927,4.4,67090,288
"WI","2016","Wisconsin",5775,8809,1098,0.19012987012987,1.4514,7.4227,7.6163,0.3186,32.5707,3.0135,8.5953,9.1005,"2015",8.809,5.775,NA,NA,NA,NA,7.7625,6.8192,0.885,1.00775,1.6781,0.3374,1.71428571428571e-05,50.7741589222174,49.2258410777826,4.88765647046392,95.1123435295361,0.972482603354218,2.34730250666592,5.75530422990419,1.00269346296155,0.043577697340925,89.8786394997732,55.8,6.2,17.5,14.3,0.9,5.2,100,5775.17,3.9,71770,280
"WI","2017","Wisconsin",5793,9019,1101,0.190056965302952,2.1589,8.0932,7.4278,0.4009,33.2947,3.0952,7.7604,8.5221,"2016",9.019,5.793,32.5707,3.0135,9.1005,8.5953,7.6163,7.4227,1.2799,0.885,1.4514,0.3186,1.63991023649232e-05,50.7741589222174,49.2258410777826,4.88765647046392,95.1123435295361,0.972482603354218,2.34730250666592,5.75530422990419,1.00269346296155,0.043577697340925,89.8786394997732,56.6,6,16.8,14.8,0.7,5.1,100,5793.147,3.3,74850,273
"WI","2018","Wisconsin",5809,9244,1088,0.187295575830608,2.4682,9.1712,7.3099,0.4511,32.3413,3.6161,7.8292,8.6798,"2017",9.244,5.809,33.2947,3.0952,8.5221,7.7604,7.4278,8.0932,1.45965,1.2799,2.1589,0.4009,1.72146668961956e-05,50.7741589222174,49.2258410777826,4.88765647046392,95.1123435295361,0.972482603354218,2.34730250666592,5.75530422990419,1.00269346296155,0.043577697340925,89.8786394997732,56.5,5.3,16.6,15.2,0.8,5.5,100,5809.319,3,72390,268
"WI","2019","Wisconsin",5825,9652,1085,0.186266094420601,2.1862,9.2893,6.5143,0.3707,32.2085,3.8187,7.4295,7.9835,"2018",9.652,5.825,32.3413,3.6161,8.6798,7.8292,7.3099,9.1712,1.27845,1.45965,2.4682,0.4511,1.99141630901288e-05,50.6134555987013,49.3865444012987,5.67200085325917,94.3279991467408,1.02255035831179,2.82547733574212,5.95881268810436,1.27556540490527,0.053921239437955,88.8636729734985,56.5,5.3,16.1,15.5,0.8,5.8,100,5824.581,3.2,76720,276
"WV","2015","West Virginia",1843,9947,561,0.304395008138904,1.6276,6.9969,5.7264,0.3792,NA,NA,NA,NA,"2014",9.947,1.843,NA,NA,NA,NA,6.5945,6.3662,1.0034,0.75565,1.246,0.2653,8.13890396093326e-06,51.0418456735743,48.9581543264257,1.20048117056763,98.7995188294324,0.242079602348254,0.793958606018164,3.46613976089545,0.952152599808591,0.0275769692910749,94.5180924616385,45.3,3.8,26.6,17.6,1.2,5.5,100,1843.332,6.6,51840,103
"WV","2016","West Virginia",1832,10488,598,0.326419213973799,1.6213,6.8299,4.6761,0.6161,24.0595,2.9942,6.0249,6.3344,"2015",10.488,1.832,NA,NA,NA,NA,5.7264,6.9969,1.1187,1.0034,1.6276,0.3792,9.82532751091703e-06,51.0418456735743,48.9581543264257,1.20048117056763,98.7995188294324,0.242079602348254,0.793958606018164,3.46613976089545,0.952152599808591,0.0275769692910749,94.5180924616385,43.4,3.6,28.7,18.2,1.1,4.9,100,1832.435,6.1,53220,106
"WV","2017","West Virginia",1819,11017,586,0.322155030236394,1.7455,7.78,4.6902,0.7454,22.927,3.0353,6.1291,6.4687,"2016",11.017,1.819,24.0595,2.9942,6.3344,6.0249,4.6761,6.8299,1.24545,1.1187,1.6213,0.6161,1.04452996151732e-05,51.0418456735743,48.9581543264257,1.20048117056763,98.7995188294324,0.242079602348254,0.793958606018164,3.46613976089545,0.952152599808591,0.0275769692910749,94.5180924616385,42.9,3.7,28,18.4,1.3,5.8,100,1818.683,5.2,55370,102
"WV","2018","West Virginia",1806,11337,564,0.312292358803987,1.931,9.6951,4.5312,0.542,21.5975,3.101,6.1272,6.755,"2017",11.337,1.806,22.927,3.0353,6.4687,6.1291,4.6902,7.78,1.2365,1.24545,1.7455,0.7454,1.05204872646733e-05,51.0418456735743,48.9581543264257,1.20048117056763,98.7995188294324,0.242079602348254,0.793958606018164,3.46613976089545,0.952152599808591,0.0275769692910749,94.5180924616385,44.1,3.2,26.4,18.8,1.3,6.2,100,1805.953,5.1,58460,108
"WV","2019","West Virginia",1795,11951,548,0.305292479108635,1.6992,9.6938,4.3499,0.3798,20.0995,2.7421,5.6451,6.286,"2018",11.951,1.795,21.5975,3.101,6.755,6.1272,4.5312,9.6951,1.0395,1.2365,1.931,0.542,1.55988857938719e-05,50.9199734601596,49.0800265398404,1.47885733720651,98.5211426627935,0.265189319386907,0.870559734155548,3.56831221111439,1.18871722246073,0.0285052382731262,94.0787162746093,44,2.5,26.6,19,1.3,6.6,100,1795.263,5,61170,116
"WY","2015","Wyoming",586,8652,69,0.117747440273038,1.1236,6.2962,6.7113,0.3915,NA,NA,NA,NA,"2014",8.652,0.586,NA,NA,NA,NA,7.9489,6.329,0.75755,0.84155,1.2705,0.4126,1.36518771331058e-05,49.025435350506,50.974564649494,8.07708390473321,91.9229160952668,2.25015399695153,0.976138340969484,1.55233423408436,1.3225752786558,0.087452283426331,93.8113458659125,54.3,7.9,12.1,12.8,2.4,10.4,100,586.389,4.2,73750,59
"WY","2016","Wyoming",585,8976,66,0.112820512820513,1.468,6.3126,6.917,0.3532,26.9186,3.1056,7.5966,8.4311,"2015",8.976,0.585,NA,NA,NA,NA,6.7113,6.2962,0.9106,0.75755,1.1236,0.3915,1.53846153846154e-05,49.025435350506,50.974564649494,8.07708390473321,91.9229160952668,2.25015399695153,0.976138340969484,1.55233423408436,1.3225752786558,0.087452283426331,93.8113458659125,52.1,8.7,12.6,13,2.7,11,100,585.243,5.4,69390,58
"WY","2017","Wyoming",580,9496,64,0.110344827586207,1.6727,7.2369,6.7067,0.3361,25.6987,2.9603,7.3879,8.0458,"2016",9.496,0.58,26.9186,3.1056,8.4311,7.5966,6.917,6.3126,1.0044,0.9106,1.468,0.3532,1.55172413793103e-05,49.025435350506,50.974564649494,8.07708390473321,91.9229160952668,2.25015399695153,0.976138340969484,1.55233423408436,1.3225752786558,0.087452283426331,93.8113458659125,52.1,6.6,12.6,14.2,2.1,12.3,100,579.994,4.3,70200,47
"WY","2018","Wyoming",579,9787,60,0.103626943005181,1.3886,7.8752,5.9066,0.2474,25.7213,2.6135,6.4814,7.2477,"2017",9.787,0.579,25.6987,2.9603,8.0458,7.3879,6.7067,7.2369,0.818,1.0044,1.6727,0.3361,1.55440414507772e-05,49.025435350506,50.974564649494,8.07708390473321,91.9229160952668,2.25015399695153,0.976138340969484,1.55233423408436,1.3225752786558,0.087452283426331,93.8113458659125,55.3,6.9,10.2,15,2,10.6,100,579.054,4.1,72290,53
"WY","2019","Wyoming",580,10111,57,0.0982758620689655,1.7715,7.5297,6.8073,0.3013,26.8497,2.3341,6.8301,7.8404,"2018",10.111,0.58,25.7213,2.6135,7.2477,6.4814,5.9066,7.8752,1.0364,0.818,1.3886,0.2474,1.37931034482759e-05,49.1869691113206,50.8130308886794,8.67404638788549,91.3259536121145,2.32947178186004,1.15577810672752,1.21601920548933,1.62135894065244,0.101894795303434,93.5754771699672,51.1,7.1,11.5,16.2,1.8,12.3,100,580.116,3.7,74190,57
