"State_Abbrev","year","State_Name","pop_millions","percapita_health_spending_thousands","medicaid_enroll_percapita","prev2years_drugusecalc","prev2years_aud","prev2years_marijuana","Gender_Male","Ethnicity_HispanicorLatino","Race_White","Insurance_Uninsured","Unemployment","Income","Forprofit","Government","Nonprofit","count_tx_total","profit_type","OTP_status","count_tx"
"RI","2022","Rhode Island",1.099498,NA,NA,1.3859,6.9213,15.9796,49.0974039391662,17.5527139139864,82.7533934210695,4.1,3.2,83860,21,3,43,67,"Government","OTP",NA
"RI","2022","Rhode Island",1.099498,NA,NA,1.3859,6.9213,15.9796,49.0974039391662,17.5527139139864,82.7533934210695,4.1,3.2,83860,21,3,43,67,"Nonprofit","OTP",10
"RI","2023","Rhode Island",1.103429,NA,NA,1.65551878622245,12.9981563514461,19.0438661852986,49.0399302165586,18.011938370126,82.4141712942602,NA,3,81860,26,3,31,60,"Forprofit","NotOTP",15
"RI","2023","Rhode Island",1.103429,NA,NA,1.65551878622245,12.9981563514461,19.0438661852986,49.0399302165586,18.011938370126,82.4141712942602,NA,3,81860,26,3,31,60,"Government","NotOTP",3
"RI","2023","Rhode Island",1.103429,NA,NA,1.65551878622245,12.9981563514461,19.0438661852986,49.0399302165586,18.011938370126,82.4141712942602,NA,3,81860,26,3,31,60,"Nonprofit","NotOTP",21
"RI","2023","Rhode Island",1.103429,NA,NA,1.65551878622245,12.9981563514461,19.0438661852986,49.0399302165586,18.011938370126,82.4141712942602,NA,3,81860,26,3,31,60,"Forprofit","OTP",11
"RI","2023","Rhode Island",1.103429,NA,NA,1.65551878622245,12.9981563514461,19.0438661852986,49.0399302165586,18.011938370126,82.4141712942602,NA,3,81860,26,3,31,60,"Government","OTP",NA
"RI","2023","Rhode Island",1.103429,NA,NA,1.65551878622245,12.9981563514461,19.0438661852986,49.0399302165586,18.011938370126,82.4141712942602,NA,3,81860,26,3,31,60,"Nonprofit","OTP",10
"SC","2015","South Carolina",4.896006,7.446,0.207107589328935,0.75475,6.235,6.6141,47.927720316122,4.33892285377327,70.1872602312625,10.8,5.9,58240,29,41,39,109,"Forprofit","NotOTP",17
"SC","2015","South Carolina",4.896006,7.446,0.207107589328935,0.75475,6.235,6.6141,47.927720316122,4.33892285377327,70.1872602312625,10.8,5.9,58240,29,41,39,109,"Government","NotOTP",40
"SC","2015","South Carolina",4.896006,7.446,0.207107589328935,0.75475,6.235,6.6141,47.927720316122,4.33892285377327,70.1872602312625,10.8,5.9,58240,29,41,39,109,"Nonprofit","NotOTP",38
"SC","2015","South Carolina",4.896006,7.446,0.207107589328935,0.75475,6.235,6.6141,47.927720316122,4.33892285377327,70.1872602312625,10.8,5.9,58240,29,41,39,109,"Forprofit","OTP",12
"SC","2015","South Carolina",4.896006,7.446,0.207107589328935,0.75475,6.235,6.6141,47.927720316122,4.33892285377327,70.1872602312625,10.8,5.9,58240,29,41,39,109,"Nonprofit","OTP",1
"SC","2015","South Carolina",4.896006,7.446,0.207107589328935,0.75475,6.235,6.6141,47.927720316122,4.33892285377327,70.1872602312625,10.8,5.9,58240,29,41,39,109,"Government","OTP",1
"SC","2016","South Carolina",4.963031,7.669,0.215997038906265,1.01765,6.2713,8.2666,47.927720316122,4.33892285377327,70.1872602312625,9.9,4.9,67660,30,46,38,114,"Forprofit","NotOTP",16
"SC","2016","South Carolina",4.963031,7.669,0.215997038906265,1.01765,6.2713,8.2666,47.927720316122,4.33892285377327,70.1872602312625,9.9,4.9,67660,30,46,38,114,"Government","NotOTP",45
"SC","2016","South Carolina",4.963031,7.669,0.215997038906265,1.01765,6.2713,8.2666,47.927720316122,4.33892285377327,70.1872602312625,9.9,4.9,67660,30,46,38,114,"Nonprofit","NotOTP",37
"SC","2016","South Carolina",4.963031,7.669,0.215997038906265,1.01765,6.2713,8.2666,47.927720316122,4.33892285377327,70.1872602312625,9.9,4.9,67660,30,46,38,114,"Forprofit","OTP",14
"SC","2016","South Carolina",4.963031,7.669,0.215997038906265,1.01765,6.2713,8.2666,47.927720316122,4.33892285377327,70.1872602312625,9.9,4.9,67660,30,46,38,114,"Nonprofit","OTP",1
"SC","2016","South Carolina",4.963031,7.669,0.215997038906265,1.01765,6.2713,8.2666,47.927720316122,4.33892285377327,70.1872602312625,9.9,4.9,67660,30,46,38,114,"Government","OTP",1
"SC","2017","South Carolina",5.027102,7.855,0.218813940914666,1.0384,6.1129,6.8558,47.927720316122,4.33892285377327,70.1872602312625,11.1,4.2,66740,28,42,38,108,"Forprofit","NotOTP",14
"SC","2017","South Carolina",5.027102,7.855,0.218813940914666,1.0384,6.1129,6.8558,47.927720316122,4.33892285377327,70.1872602312625,11.1,4.2,66740,28,42,38,108,"Government","NotOTP",41
"SC","2017","South Carolina",5.027102,7.855,0.218813940914666,1.0384,6.1129,6.8558,47.927720316122,4.33892285377327,70.1872602312625,11.1,4.2,66740,28,42,38,108,"Nonprofit","NotOTP",37
"SC","2017","South Carolina",5.027102,7.855,0.218813940914666,1.0384,6.1129,6.8558,47.927720316122,4.33892285377327,70.1872602312625,11.1,4.2,66740,28,42,38,108,"Forprofit","OTP",14
"SC","2017","South Carolina",5.027102,7.855,0.218813940914666,1.0384,6.1129,6.8558,47.927720316122,4.33892285377327,70.1872602312625,11.1,4.2,66740,28,42,38,108,"Nonprofit","OTP",1
"SC","2017","South Carolina",5.027102,7.855,0.218813940914666,1.0384,6.1129,6.8558,47.927720316122,4.33892285377327,70.1872602312625,11.1,4.2,66740,28,42,38,108,"Government","OTP",1
"SC","2018","South Carolina",5.091702,7.975,0.215252188757315,1.15075,5.8038,6.7738,47.927720316122,4.33892285377327,70.1872602312625,10.5,3.4,68910,31,43,40,114,"Forprofit","NotOTP",17
"SC","2018","South Carolina",5.091702,7.975,0.215252188757315,1.15075,5.8038,6.7738,47.927720316122,4.33892285377327,70.1872602312625,10.5,3.4,68910,31,43,40,114,"Government","NotOTP",42
"SC","2018","South Carolina",5.091702,7.975,0.215252188757315,1.15075,5.8038,6.7738,47.927720316122,4.33892285377327,70.1872602312625,10.5,3.4,68910,31,43,40,114,"Nonprofit","NotOTP",39
"SC","2018","South Carolina",5.091702,7.975,0.215252188757315,1.15075,5.8038,6.7738,47.927720316122,4.33892285377327,70.1872602312625,10.5,3.4,68910,31,43,40,114,"Forprofit","OTP",14
"SC","2018","South Carolina",5.091702,7.975,0.215252188757315,1.15075,5.8038,6.7738,47.927720316122,4.33892285377327,70.1872602312625,10.5,3.4,68910,31,43,40,114,"Nonprofit","OTP",1
"SC","2018","South Carolina",5.091702,7.975,0.215252188757315,1.15075,5.8038,6.7738,47.927720316122,4.33892285377327,70.1872602312625,10.5,3.4,68910,31,43,40,114,"Government","OTP",1
"SC","2019","South Carolina",5.157702,8.345,0.216181547518643,1.2152,5.9579,8.5125,47.762293494928,4.90852068568252,70.2919291627236,10.8,2.8,73320,37,40,44,121,"Forprofit","NotOTP",19
"SC","2019","South Carolina",5.157702,8.345,0.216181547518643,1.2152,5.9579,8.5125,47.762293494928,4.90852068568252,70.2919291627236,10.8,2.8,73320,37,40,44,121,"Government","NotOTP",39
"SC","2019","South Carolina",5.157702,8.345,0.216181547518643,1.2152,5.9579,8.5125,47.762293494928,4.90852068568252,70.2919291627236,10.8,2.8,73320,37,40,44,121,"Nonprofit","NotOTP",43
"SC","2019","South Carolina",5.157702,8.345,0.216181547518643,1.2152,5.9579,8.5125,47.762293494928,4.90852068568252,70.2919291627236,10.8,2.8,73320,37,40,44,121,"Forprofit","OTP",18
"SC","2019","South Carolina",5.157702,8.345,0.216181547518643,1.2152,5.9579,8.5125,47.762293494928,4.90852068568252,70.2919291627236,10.8,2.8,73320,37,40,44,121,"Nonprofit","OTP",1
"SC","2019","South Carolina",5.157702,8.345,0.216181547518643,1.2152,5.9579,8.5125,47.762293494928,4.90852068568252,70.2919291627236,10.8,2.8,73320,37,40,44,121,"Government","OTP",1
"SC","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,39,43,124,"Forprofit","NotOTP",22
"SC","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,39,43,124,"Government","NotOTP",38
"SC","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,39,43,124,"Nonprofit","NotOTP",42
"SC","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,39,43,124,"Forprofit","OTP",20
"SC","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,39,43,124,"Nonprofit","OTP",1
"SC","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,39,43,124,"Government","OTP",1
"SC","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,43,38,121,"Forprofit","NotOTP",20
"SC","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,43,38,121,"Government","NotOTP",41
"SC","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,43,38,121,"Nonprofit","NotOTP",38
"SC","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,43,38,121,"Forprofit","OTP",20
"SC","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,43,38,121,"Government","OTP",2
"SC","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,43,38,121,"Nonprofit","OTP",NA
"SC","2022","South Carolina",5.287935,NA,NA,0.89045,5.4998,9.419,48.6900852869989,6.59063262758692,68.8629763106814,9,3.2,64220,45,32,36,113,"Forprofit","NotOTP",20
"SC","2022","South Carolina",5.287935,NA,NA,0.89045,5.4998,9.419,48.6900852869989,6.59063262758692,68.8629763106814,9,3.2,64220,45,32,36,113,"Government","NotOTP",30
"SC","2022","South Carolina",5.287935,NA,NA,0.89045,5.4998,9.419,48.6900852869989,6.59063262758692,68.8629763106814,9,3.2,64220,45,32,36,113,"Nonprofit","NotOTP",36
"SC","2022","South Carolina",5.287935,NA,NA,0.89045,5.4998,9.419,48.6900852869989,6.59063262758692,68.8629763106814,9,3.2,64220,45,32,36,113,"Forprofit","OTP",25
"SC","2022","South Carolina",5.287935,NA,NA,0.89045,5.4998,9.419,48.6900852869989,6.59063262758692,68.8629763106814,9,3.2,64220,45,32,36,113,"Government","OTP",2
"SC","2022","South Carolina",5.287935,NA,NA,0.89045,5.4998,9.419,48.6900852869989,6.59063262758692,68.8629763106814,9,3.2,64220,45,32,36,113,"Nonprofit","OTP",NA
"SC","2023","South Carolina",5.38783,NA,NA,1.23061600343914,9.69686905434281,11.2637532324205,48.590495491346,7.45405974257265,69.0154469434108,NA,3,69100,44,29,34,107,"Forprofit","NotOTP",16
"SC","2023","South Carolina",5.38783,NA,NA,1.23061600343914,9.69686905434281,11.2637532324205,48.590495491346,7.45405974257265,69.0154469434108,NA,3,69100,44,29,34,107,"Government","NotOTP",27
"SC","2023","South Carolina",5.38783,NA,NA,1.23061600343914,9.69686905434281,11.2637532324205,48.590495491346,7.45405974257265,69.0154469434108,NA,3,69100,44,29,34,107,"Nonprofit","NotOTP",34
"SC","2023","South Carolina",5.38783,NA,NA,1.23061600343914,9.69686905434281,11.2637532324205,48.590495491346,7.45405974257265,69.0154469434108,NA,3,69100,44,29,34,107,"Forprofit","OTP",28
"SC","2023","South Carolina",5.38783,NA,NA,1.23061600343914,9.69686905434281,11.2637532324205,48.590495491346,7.45405974257265,69.0154469434108,NA,3,69100,44,29,34,107,"Government","OTP",2
"SC","2023","South Carolina",5.38783,NA,NA,1.23061600343914,9.69686905434281,11.2637532324205,48.590495491346,7.45405974257265,69.0154469434108,NA,3,69100,44,29,34,107,"Nonprofit","OTP",NA
"SD","2015","South Dakota",0.854663,9.627,0.132215855840255,0.5777,8.1349,4.758,49.9757429890938,2.67268156530176,88.6700857501087,11.2,3,69180,11,22,37,70,"Forprofit","NotOTP",10
"SD","2015","South Dakota",0.854663,9.627,0.132215855840255,0.5777,8.1349,4.758,49.9757429890938,2.67268156530176,88.6700857501087,11.2,3,69180,11,22,37,70,"Government","NotOTP",22
"SD","2015","South Dakota",0.854663,9.627,0.132215855840255,0.5777,8.1349,4.758,49.9757429890938,2.67268156530176,88.6700857501087,11.2,3,69180,11,22,37,70,"Nonprofit","NotOTP",37
"SD","2015","South Dakota",0.854663,9.627,0.132215855840255,0.5777,8.1349,4.758,49.9757429890938,2.67268156530176,88.6700857501087,11.2,3,69180,11,22,37,70,"Forprofit","OTP",1
"SD","2015","South Dakota",0.854663,9.627,0.132215855840255,0.5777,8.1349,4.758,49.9757429890938,2.67268156530176,88.6700857501087,11.2,3,69180,11,22,37,70,"Nonprofit","OTP",NA
"SD","2015","South Dakota",0.854663,9.627,0.132215855840255,0.5777,8.1349,4.758,49.9757429890938,2.67268156530176,88.6700857501087,11.2,3,69180,11,22,37,70,"Government","OTP",NA
"SD","2016","South Dakota",0.863693,10.046,0.131991344146589,0.68185,7.8904,6.9882,49.9757429890938,2.67268156530176,88.6700857501087,8.3,3,71540,10,19,33,62,"Forprofit","NotOTP",9
"SD","2016","South Dakota",0.863693,10.046,0.131991344146589,0.68185,7.8904,6.9882,49.9757429890938,2.67268156530176,88.6700857501087,8.3,3,71540,10,19,33,62,"Government","NotOTP",19
"SD","2016","South Dakota",0.863693,10.046,0.131991344146589,0.68185,7.8904,6.9882,49.9757429890938,2.67268156530176,88.6700857501087,8.3,3,71540,10,19,33,62,"Nonprofit","NotOTP",33
"SD","2016","South Dakota",0.863693,10.046,0.131991344146589,0.68185,7.8904,6.9882,49.9757429890938,2.67268156530176,88.6700857501087,8.3,3,71540,10,19,33,62,"Forprofit","OTP",1
"SD","2016","South Dakota",0.863693,10.046,0.131991344146589,0.68185,7.8904,6.9882,49.9757429890938,2.67268156530176,88.6700857501087,8.3,3,71540,10,19,33,62,"Nonprofit","OTP",NA
"SD","2016","South Dakota",0.863693,10.046,0.131991344146589,0.68185,7.8904,6.9882,49.9757429890938,2.67268156530176,88.6700857501087,8.3,3,71540,10,19,33,62,"Government","OTP",NA
"SD","2017","South Dakota",0.873732,10.44,0.124752212348867,0.82755,7.7282,7.6953,49.9757429890938,2.67268156530176,88.6700857501087,9.2,3,69650,10,18,30,58,"Forprofit","NotOTP",9
"SD","2017","South Dakota",0.873732,10.44,0.124752212348867,0.82755,7.7282,7.6953,49.9757429890938,2.67268156530176,88.6700857501087,9.2,3,69650,10,18,30,58,"Government","NotOTP",18
"SD","2017","South Dakota",0.873732,10.44,0.124752212348867,0.82755,7.7282,7.6953,49.9757429890938,2.67268156530176,88.6700857501087,9.2,3,69650,10,18,30,58,"Nonprofit","NotOTP",30
"SD","2017","South Dakota",0.873732,10.44,0.124752212348867,0.82755,7.7282,7.6953,49.9757429890938,2.67268156530176,88.6700857501087,9.2,3,69650,10,18,30,58,"Forprofit","OTP",1
"SD","2017","South Dakota",0.873732,10.44,0.124752212348867,0.82755,7.7282,7.6953,49.9757429890938,2.67268156530176,88.6700857501087,9.2,3,69650,10,18,30,58,"Nonprofit","OTP",NA
"SD","2017","South Dakota",0.873732,10.44,0.124752212348867,0.82755,7.7282,7.6953,49.9757429890938,2.67268156530176,88.6700857501087,9.2,3,69650,10,18,30,58,"Government","OTP",NA
"SD","2018","South Dakota",0.879386,11.086,0.126224433866357,0.7361,7.9427,7.2596,49.9757429890938,2.67268156530176,88.6700857501087,9.4,2.8,71330,10,17,32,59,"Forprofit","NotOTP",9
"SD","2018","South Dakota",0.879386,11.086,0.126224433866357,0.7361,7.9427,7.2596,49.9757429890938,2.67268156530176,88.6700857501087,9.4,2.8,71330,10,17,32,59,"Government","NotOTP",17
"SD","2018","South Dakota",0.879386,11.086,0.126224433866357,0.7361,7.9427,7.2596,49.9757429890938,2.67268156530176,88.6700857501087,9.4,2.8,71330,10,17,32,59,"Nonprofit","NotOTP",32
"SD","2018","South Dakota",0.879386,11.086,0.126224433866357,0.7361,7.9427,7.2596,49.9757429890938,2.67268156530176,88.6700857501087,9.4,2.8,71330,10,17,32,59,"Forprofit","OTP",1
"SD","2018","South Dakota",0.879386,11.086,0.126224433866357,0.7361,7.9427,7.2596,49.9757429890938,2.67268156530176,88.6700857501087,9.4,2.8,71330,10,17,32,59,"Nonprofit","OTP",NA
"SD","2018","South Dakota",0.879386,11.086,0.126224433866357,0.7361,7.9427,7.2596,49.9757429890938,2.67268156530176,88.6700857501087,9.4,2.8,71330,10,17,32,59,"Government","OTP",NA
"SD","2019","South Dakota",0.887127,11.627,0.122868540806446,0.7282,7.2362,7.3126,50.2085730080232,3.30444786421837,87.4859183338065,9.6,2.7,75950,9,17,33,59,"Forprofit","NotOTP",8
"SD","2019","South Dakota",0.887127,11.627,0.122868540806446,0.7282,7.2362,7.3126,50.2085730080232,3.30444786421837,87.4859183338065,9.6,2.7,75950,9,17,33,59,"Government","NotOTP",17
"SD","2019","South Dakota",0.887127,11.627,0.122868540806446,0.7282,7.2362,7.3126,50.2085730080232,3.30444786421837,87.4859183338065,9.6,2.7,75950,9,17,33,59,"Nonprofit","NotOTP",33
"SD","2019","South Dakota",0.887127,11.627,0.122868540806446,0.7282,7.2362,7.3126,50.2085730080232,3.30444786421837,87.4859183338065,9.6,2.7,75950,9,17,33,59,"Forprofit","OTP",1
"SD","2019","South Dakota",0.887127,11.627,0.122868540806446,0.7282,7.2362,7.3126,50.2085730080232,3.30444786421837,87.4859183338065,9.6,2.7,75950,9,17,33,59,"Nonprofit","OTP",NA
"SD","2019","South Dakota",0.887127,11.627,0.122868540806446,0.7282,7.2362,7.3126,50.2085730080232,3.30444786421837,87.4859183338065,9.6,2.7,75950,9,17,33,59,"Government","OTP",NA
"SD","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,15,34,58,"Forprofit","NotOTP",8
"SD","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,15,34,58,"Government","NotOTP",15
"SD","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,15,34,58,"Nonprofit","NotOTP",34
"SD","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,15,34,58,"Forprofit","OTP",1
"SD","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,15,34,58,"Nonprofit","OTP",NA
"SD","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,15,34,58,"Government","OTP",NA
"SD","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,14,47,70,"Forprofit","NotOTP",7
"SD","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,14,47,70,"Government","NotOTP",14
"SD","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,14,47,70,"Nonprofit","NotOTP",46
"SD","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,14,47,70,"Forprofit","OTP",2
"SD","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,14,47,70,"Government","OTP",NA
"SD","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,14,47,70,"Nonprofit","OTP",1
"SD","2022","South Dakota",0.909723,NA,NA,0.7119,6.3561,6.4887,50.8585176913337,4.89193514350028,84.2436559158694,8,1.9,69850,8,18,41,67,"Forprofit","NotOTP",7
"SD","2022","South Dakota",0.909723,NA,NA,0.7119,6.3561,6.4887,50.8585176913337,4.89193514350028,84.2436559158694,8,1.9,69850,8,18,41,67,"Government","NotOTP",18
"SD","2022","South Dakota",0.909723,NA,NA,0.7119,6.3561,6.4887,50.8585176913337,4.89193514350028,84.2436559158694,8,1.9,69850,8,18,41,67,"Nonprofit","NotOTP",40
"SD","2022","South Dakota",0.909723,NA,NA,0.7119,6.3561,6.4887,50.8585176913337,4.89193514350028,84.2436559158694,8,1.9,69850,8,18,41,67,"Forprofit","OTP",1
"SD","2022","South Dakota",0.909723,NA,NA,0.7119,6.3561,6.4887,50.8585176913337,4.89193514350028,84.2436559158694,8,1.9,69850,8,18,41,67,"Government","OTP",NA
"SD","2022","South Dakota",0.909723,NA,NA,0.7119,6.3561,6.4887,50.8585176913337,4.89193514350028,84.2436559158694,8,1.9,69850,8,18,41,67,"Nonprofit","OTP",1
"SD","2023","South Dakota",0.918305,NA,NA,0.916144795741823,12.1542220286179,11.4059660092536,50.8417109204867,5.087358237302,84.1774010734044,NA,1.8,81740,7,14,26,47,"Forprofit","NotOTP",6
"SD","2023","South Dakota",0.918305,NA,NA,0.916144795741823,12.1542220286179,11.4059660092536,50.8417109204867,5.087358237302,84.1774010734044,NA,1.8,81740,7,14,26,47,"Government","NotOTP",14
"SD","2023","South Dakota",0.918305,NA,NA,0.916144795741823,12.1542220286179,11.4059660092536,50.8417109204867,5.087358237302,84.1774010734044,NA,1.8,81740,7,14,26,47,"Nonprofit","NotOTP",25
"SD","2023","South Dakota",0.918305,NA,NA,0.916144795741823,12.1542220286179,11.4059660092536,50.8417109204867,5.087358237302,84.1774010734044,NA,1.8,81740,7,14,26,47,"Forprofit","OTP",1
"SD","2023","South Dakota",0.918305,NA,NA,0.916144795741823,12.1542220286179,11.4059660092536,50.8417109204867,5.087358237302,84.1774010734044,NA,1.8,81740,7,14,26,47,"Government","OTP",NA
"SD","2023","South Dakota",0.918305,NA,NA,0.916144795741823,12.1542220286179,11.4059660092536,50.8417109204867,5.087358237302,84.1774010734044,NA,1.8,81740,7,14,26,47,"Nonprofit","OTP",1
"TN","2015","Tennessee",6.595354,7.806,0.234407432868653,0.7268,5.6815,5.5273,48.0762663278615,3.88471566085887,80.7188805202295,10.3,5.5,59460,64,6,157,227,"Forprofit","NotOTP",56
"TN","2015","Tennessee",6.595354,7.806,0.234407432868653,0.7268,5.6815,5.5273,48.0762663278615,3.88471566085887,80.7188805202295,10.3,5.5,59460,64,6,157,227,"Government","NotOTP",6
"TN","2015","Tennessee",6.595354,7.806,0.234407432868653,0.7268,5.6815,5.5273,48.0762663278615,3.88471566085887,80.7188805202295,10.3,5.5,59460,64,6,157,227,"Nonprofit","NotOTP",157
"TN","2015","Tennessee",6.595354,7.806,0.234407432868653,0.7268,5.6815,5.5273,48.0762663278615,3.88471566085887,80.7188805202295,10.3,5.5,59460,64,6,157,227,"Forprofit","OTP",8
"TN","2015","Tennessee",6.595354,7.806,0.234407432868653,0.7268,5.6815,5.5273,48.0762663278615,3.88471566085887,80.7188805202295,10.3,5.5,59460,64,6,157,227,"Nonprofit","OTP",NA
"TN","2015","Tennessee",6.595354,7.806,0.234407432868653,0.7268,5.6815,5.5273,48.0762663278615,3.88471566085887,80.7188805202295,10.3,5.5,59460,64,6,157,227,"Government","OTP",NA
"TN","2016","Tennessee",6.651277,8.065,0.25498862849946,0.94695,5.6078,6.3807,48.0762663278615,3.88471566085887,80.7188805202295,9.1,4.7,63940,71,6,150,227,"Forprofit","NotOTP",63
"TN","2016","Tennessee",6.651277,8.065,0.25498862849946,0.94695,5.6078,6.3807,48.0762663278615,3.88471566085887,80.7188805202295,9.1,4.7,63940,71,6,150,227,"Government","NotOTP",6
"TN","2016","Tennessee",6.651277,8.065,0.25498862849946,0.94695,5.6078,6.3807,48.0762663278615,3.88471566085887,80.7188805202295,9.1,4.7,63940,71,6,150,227,"Nonprofit","NotOTP",150
"TN","2016","Tennessee",6.651277,8.065,0.25498862849946,0.94695,5.6078,6.3807,48.0762663278615,3.88471566085887,80.7188805202295,9.1,4.7,63940,71,6,150,227,"Forprofit","OTP",8
"TN","2016","Tennessee",6.651277,8.065,0.25498862849946,0.94695,5.6078,6.3807,48.0762663278615,3.88471566085887,80.7188805202295,9.1,4.7,63940,71,6,150,227,"Nonprofit","OTP",NA
"TN","2016","Tennessee",6.651277,8.065,0.25498862849946,0.94695,5.6078,6.3807,48.0762663278615,3.88471566085887,80.7188805202295,9.1,4.7,63940,71,6,150,227,"Government","OTP",NA
"TN","2017","Tennessee",6.714748,8.485,0.240664281072052,1.04635,5.3751,7.9933,48.0762663278615,3.88471566085887,80.7188805202295,9.4,3.7,67680,71,6,140,217,"Forprofit","NotOTP",63
"TN","2017","Tennessee",6.714748,8.485,0.240664281072052,1.04635,5.3751,7.9933,48.0762663278615,3.88471566085887,80.7188805202295,9.4,3.7,67680,71,6,140,217,"Government","NotOTP",6
"TN","2017","Tennessee",6.714748,8.485,0.240664281072052,1.04635,5.3751,7.9933,48.0762663278615,3.88471566085887,80.7188805202295,9.4,3.7,67680,71,6,140,217,"Nonprofit","NotOTP",140
"TN","2017","Tennessee",6.714748,8.485,0.240664281072052,1.04635,5.3751,7.9933,48.0762663278615,3.88471566085887,80.7188805202295,9.4,3.7,67680,71,6,140,217,"Forprofit","OTP",8
"TN","2017","Tennessee",6.714748,8.485,0.240664281072052,1.04635,5.3751,7.9933,48.0762663278615,3.88471566085887,80.7188805202295,9.4,3.7,67680,71,6,140,217,"Nonprofit","OTP",NA
"TN","2017","Tennessee",6.714748,8.485,0.240664281072052,1.04635,5.3751,7.9933,48.0762663278615,3.88471566085887,80.7188805202295,9.4,3.7,67680,71,6,140,217,"Government","OTP",NA
"TN","2018","Tennessee",6.77818,8.565,0.227789760673219,1.1892,5.1405,8.2254,48.0762663278615,3.88471566085887,80.7188805202295,10.2,3.5,67250,74,5,142,221,"Forprofit","NotOTP",64
"TN","2018","Tennessee",6.77818,8.565,0.227789760673219,1.1892,5.1405,8.2254,48.0762663278615,3.88471566085887,80.7188805202295,10.2,3.5,67250,74,5,142,221,"Government","NotOTP",5
"TN","2018","Tennessee",6.77818,8.565,0.227789760673219,1.1892,5.1405,8.2254,48.0762663278615,3.88471566085887,80.7188805202295,10.2,3.5,67250,74,5,142,221,"Nonprofit","NotOTP",142
"TN","2018","Tennessee",6.77818,8.565,0.227789760673219,1.1892,5.1405,8.2254,48.0762663278615,3.88471566085887,80.7188805202295,10.2,3.5,67250,74,5,142,221,"Forprofit","OTP",10
"TN","2018","Tennessee",6.77818,8.565,0.227789760673219,1.1892,5.1405,8.2254,48.0762663278615,3.88471566085887,80.7188805202295,10.2,3.5,67250,74,5,142,221,"Nonprofit","OTP",NA
"TN","2018","Tennessee",6.77818,8.565,0.227789760673219,1.1892,5.1405,8.2254,48.0762663278615,3.88471566085887,80.7188805202295,10.2,3.5,67250,74,5,142,221,"Government","OTP",NA
"TN","2019","Tennessee",6.830325,8.827,0.228246825736696,1.1825,4.8573,8.7911,48.1490310186453,4.47037786014792,79.9201744423989,10.2,3.3,66940,114,4,195,313,"Forprofit","NotOTP",102
"TN","2019","Tennessee",6.830325,8.827,0.228246825736696,1.1825,4.8573,8.7911,48.1490310186453,4.47037786014792,79.9201744423989,10.2,3.3,66940,114,4,195,313,"Government","NotOTP",4
"TN","2019","Tennessee",6.830325,8.827,0.228246825736696,1.1825,4.8573,8.7911,48.1490310186453,4.47037786014792,79.9201744423989,10.2,3.3,66940,114,4,195,313,"Nonprofit","NotOTP",194
"TN","2019","Tennessee",6.830325,8.827,0.228246825736696,1.1825,4.8573,8.7911,48.1490310186453,4.47037786014792,79.9201744423989,10.2,3.3,66940,114,4,195,313,"Forprofit","OTP",12
"TN","2019","Tennessee",6.830325,8.827,0.228246825736696,1.1825,4.8573,8.7911,48.1490310186453,4.47037786014792,79.9201744423989,10.2,3.3,66940,114,4,195,313,"Nonprofit","OTP",1
"TN","2019","Tennessee",6.830325,8.827,0.228246825736696,1.1825,4.8573,8.7911,48.1490310186453,4.47037786014792,79.9201744423989,10.2,3.3,66940,114,4,195,313,"Government","OTP",NA
